Domain	GOA file	TaxID	Proteome file	Scientific Name
Bacteria	4209060.N_pectinivora.goa	682400	UP000294902_682400.fasta	Natranaerovirga pectinivora
Bacteria	4209069.T_halophyticus.goa	1262583	UP000294911_1262583.fasta	Tamaricihabitans halophyticus
Bacteria	4209072.T_thiocyanatoxydans.goa	381308	UP000294914_381308.fasta	Thiohalophilus thiocyanatoxydans
Bacteria	4209077.M_balticus.goa	2018667	UP000294919_2018667.fasta	Marinisporobacter balticus
Bacteria	4209085.A_oryzae.goa	502181	UP000294927_502181.fasta	Actinophytocola oryzae
Eukaryota	4209091.R_mellea.goa	50990	UP000294933_50990.fasta	Rickenella mellea
Bacteria	4209095.H_coriacea.goa	1179467	UP000294937_1179467.fasta	Hazenella coriacea
Viruses	4209103.K_phage_ST16-OXA48phi52.goa	2555914	UP000294945_2555914.fasta	Klebsiella phage ST16-OXA48phi5.2
Viruses	4209111.K_phage_ST13-OXA48phi123.goa	2510466	UP000294953_2510466.fasta	Klebsiella phage ST13-OXA48phi12.3
Viruses	4209113.K_phage_ST512-KPC3phi136.goa	2510458	UP000294955_2510458.fasta	Klebsiella phage ST512-KPC3phi13.6
Bacteria	4209138.C_halotolerans.goa	1132028	UP000294980_1132028.fasta	Chromatocurvus halotolerans
Bacteria	4209139.S_sp_KM273126.goa	2545247	UP000294981_2545247.fasta	Streptomyces sp. KM273126
Bacteria	4209140.P_sp_BL10I2N1.goa	1938796	UP000294982_1938796.fasta	Paraburkholderia sp. BL10I2N1
Bacteria	4209166.H_ethanolica.goa	1082276	UP000295008_1082276.fasta	Hydrogenispora ethanolica
Bacteria	4209181.P_sp_NE82.goa	2527868	UP000295023_2527868.fasta	Paracraurococcus sp. NE82
Bacteria	4209221.A_hongkongensis.goa	244830	UP000295063_244830.fasta	Anaerospora hongkongensis
Bacteria	4209224.A_pyruvatiphilus.goa	1005740	UP000295066_1005740.fasta	Aminivibrio pyruvatiphilus
Eukaryota	4209228.P_flavescens.goa	8167	UP000295070_8167.fasta	Perca flavescens
Viruses	4209235.K_phage_ST16-OXA48phi54.goa	2510483	UP000295077_2510483.fasta	Klebsiella phage ST16-OXA48phi5.4
Viruses	4209240.K_phage_ST846-OXA48phi92.goa	2510489	UP000295082_2510489.fasta	Klebsiella phage ST846-OXA48phi9.2
Bacteria	4209254.D_rubra.goa	1442381	UP000295096_1442381.fasta	Dankookia rubra
Bacteria	4209255.M_mediterranea.goa	293089	UP000295097_293089.fasta	Martelella mediterranea
Bacteria	4209268.P_saccharophila.goa	304	UP000295110_304.fasta	Pelomonas saccharophila
Bacteria	4209280.E_rhinocerotis.goa	1339210	UP000295122_1339210.fasta	Enterovirga rhinocerotis
Bacteria	4209287.A_indigens.goa	29545	UP000295129_29545.fasta	Azoarcus indigens
Bacteria	4209289.P_suaedae.goa	877384	UP000295131_877384.fasta	Pseudohoeflea suaedae
Bacteria	4209292.A_nasoniae.goa	638	UP000295134_638.fasta	Arsenophonus nasoniae (son-killer infecting Nasonia vitripennis)
Bacteria	4209293.S_calidifontis.goa	1914471	UP000295135_1914471.fasta	Sulfuritortus calidifontis
Bacteria	4209309.K_sp_VKM_Ac-2575.goa	2512212	UP000295151_2512212.fasta	Kribbella sp. VKM Ac-2575
Bacteria	4209315.N_sp_KC201.goa	1848320	UP000295157_1848320.fasta	Nonomuraea longispora
Bacteria	4209323.M_franklinii_CCUG_63697.goa	948102	UP000295165_948102.fasta	Mycobacteroides franklinii
Bacteria	4209330.K_sp_16K104.goa	2530375	UP000295172_2530375.fasta	Kribbella turkmenica
Bacteria	4209340.S_metamorpha.goa	80881	UP000295182_80881.fasta	Simplicispira metamorpha
Bacteria	4209346.P_cerevisiiphilus.goa	86956	UP000295188_86956.fasta	Pectinatus cerevisiiphilus
Eukaryota	4209350.D_navojoa.goa	7232	UP000295192_7232.fasta	Drosophila navojoa
Viruses	4209354.K_phage_ST258-KPC3phi161.goa	2510456	UP000295196_2510456.fasta	Klebsiella phage ST258-KPC3phi16.1
Bacteria	4209356.N_sp_130.goa	2497878	UP000295198_2497878.fasta	Nocardioides guangzhouensis
Bacteria	4209368.A_rosea.goa	768535	UP000295210_768535.fasta	Acidipila rosea
Bacteria	4209373.M_indicus.goa	1323422	UP000295215_1323422.fasta	Myroides indicus
Bacteria	4209396.R_sp_SPY-1.goa	2547961	UP000295238_2547961.fasta	Rhizobium deserti
Bacteria	4209402.R_taiwanensis.goa	185139	UP000295244_185139.fasta	Rubrobacter taiwanensis
Eukaryota	4209410.C_canephora.goa	49390	UP000295252_49390.fasta	Coffea canephora
Bacteria	4209415.L_farciminis.goa	1612	UP000036225_1612.fasta	Companilactobacillus farciminis
Bacteria	4209418.F_dankookense.goa	706186	UP000295260_706186.fasta	Flavobacterium dankookense
Eukaryota	4209422.S_chinensis.goa	103600	UP000295264_103600.fasta	Sousa chinensis
Bacteria	4209439.A_endophytica.goa	1605990	UP000295281_1605990.fasta	Actinorugispora endophytica
Bacteria	4209451.T_aquaticus.goa	520092	UP000295293_520092.fasta	Tahibacter aquaticus
Bacteria	4209462.V_sulfuroxidans.goa	1773489	UP000295304_1773489.fasta	Varunaivibrio sulfuroxidans
Bacteria	4209463.R_sp_SMB37.goa	2512213	UP000295305_2512213.fasta	Rhodococcus sp. SMB37
Bacteria	4209477.N_sp_PhB165.goa	2485105	UP000295319_2485105.fasta	Novosphingobium sp. PhB165
Bacteria	4209482.A_bacterium_M269.goa	2546219	UP000295324_2546219.fasta	Alteromonadaceae bacterium M269
Bacteria	4209483.F_tunisiensis.goa	1096341	UP000295325_1096341.fasta	Fonticella tunisiensis
Viruses	4209490.K_phage_ST15-VIM1phi21.goa	2555913	UP000295332_2555913.fasta	Klebsiella phage ST15-VIM1phi2.1
Bacteria	4209499.P_perspica.goa	381431	UP000295341_381431.fasta	Panacagrimonas perspica
Bacteria	4209503.S_hainanensis.goa	402648	UP000295345_402648.fasta	Streptomyces hainanensis
Bacteria	4209515.K_asaccharophila.goa	582607	UP000295357_582607.fasta	Kinneretia asaccharophila
Viruses	4209516.K_phage_ST512-KPC3phi132.goa	2510470	UP000295358_2510470.fasta	Klebsiella phage ST512-KPC3phi13.2
Bacteria	4209519.P_toxinivorans.goa	270368	UP000295361_270368.fasta	Paucibacter toxinivorans
Bacteria	4209525.S_autotrophica.goa	1706046	UP000295367_1706046.fasta	Sulfurirhabdus autotrophica
Bacteria	4209528.S_sp_8465.goa	2485156	UP000295370_2485156.fasta	Streptomyces sp. 846.5
Bacteria	4209529.N_halotolerans.goa	993414	UP000295371_993414.fasta	Naumannella halotolerans
Bacteria	4209533.P_aggregans.goa	1510150	UP000295375_1510150.fasta	Permianibacter aggregans
Bacteria	4209540.P_lemoignei.goa	29443	UP000295382_29443.fasta	Paucimonas lemoignei
Bacteria	4209541.R_sp_BK376.goa	2512149	UP000295383_2512149.fasta	Rhizobium sp. BK376
Bacteria	4209546.K_sp_VKM_Ac-2527.goa	2512215	UP000295388_2512215.fasta	Kribbella sp. VKM Ac-2527
Bacteria	4209557.R_salexigens_DSM_2132.goa	1188247	UP000295399_1188247.fasta	Rhodothalassium salexigens DSM 2132
Bacteria	4209569.A_sp_SLN-3.goa	2547960	UP000295411_2547960.fasta	Arthrobacter crusticola
Bacteria	4209574.S_darangshiensis.goa	442528	UP000295416_442528.fasta	Scopulibacillus darangshiensis
Bacteria	4209576.P_sp_18JY21-1.goa	2545760	UP000295418_2545760.fasta	Paenibacillus albiflavus
Bacteria	4209601.T_bacterium_LSR1.goa	2528202	UP000295443_2528202.fasta	Parasulfuritortus cantonensis
Bacteria	4209602.L_rhizosphaerae.goa	598644	UP000295444_598644.fasta	Labedaea rhizosphaerae
Bacteria	4209611.N_sp_18JY15-6.goa	2502782	UP000295453_2502782.fasta	Nocardioides jejuensis
Bacteria	4209613.M_fucanivorans.goa	264023	UP000295455_264023.fasta	Mariniflexile fucanivorans
Bacteria	4209626.Z_enoshimensis.goa	392009	UP000295468_392009.fasta	Zeaxanthinibacter enoshimensis
Bacteria	4209637.F_sp_AR-3-4.goa	2541731	UP000295479_2541731.fasta	Flavobacterium cellulosilyticum
Bacteria	4209651.S_pacifica.goa	517720	UP000295493_517720.fasta	Stakelama pacifica
Bacteria	4209654.L_koalarum.goa	53417	UP000295496_53417.fasta	Lonepinella koalarum
Bacteria	4209657.P_duraquae.goa	425511	UP000295499_425511.fasta	Pedobacter duraquae
Bacteria	4209658.A_lysinilytica.goa	433323	UP000295500_433323.fasta	Aminicella lysinilytica
Bacteria	4209662.S_alkaliphila.goa	1734049	UP000295504_1734049.fasta	Serpentinicella alkaliphila
Bacteria	4209668.T_xavieri.goa	360241	UP000295510_360241.fasta	Tepidicella xavieri
Bacteria	4209669.A_sp_JH1-1.goa	2547396	UP000295511_2547396.fasta	Arthrobacter terricola
Bacteria	4209673.L_muris.goa	1796628	UP000295515_1796628.fasta	Longibaculum muris
Bacteria	4209676.M_testudineum.goa	244584	UP000295518_244584.fasta	Mycoplasma testudineum
Bacteria	4209683.P_ureilyticus.goa	627131	UP000295525_627131.fasta	Paralcaligenes ureilyticus
Viruses	4209685.K_phage_ST846-OXA48phi91.goa	2510488	UP000295527_2510488.fasta	Klebsiella phage ST846-OXA48phi9.1
Viruses	4209690.K_phage_ST974-OXA48phi182.goa	2555918	UP000295532_2555918.fasta	Klebsiella phage ST974-OXA48phi18.2
Bacteria	4209695.N_semolina.goa	271160	UP000295537_271160.fasta	Nicoletella semolina
Bacteria	4209713.M_sp_KC723.goa	2530381	UP000295555_2530381.fasta	Micromonospora sp. KC723
Bacteria	4209718.P_endophytica.goa	401976	UP000295560_401976.fasta	Pseudonocardia endophytica
Bacteria	4209723.C_diazotrophica.goa	412034	UP000295565_412034.fasta	Celerinatantimonas diazotrophica
Viruses	4209726.G_phage_BrutonGaster.goa	2530116	UP000295568_2530116.fasta	Gordonia phage BrutonGaster
Bacteria	4209731.K_sp_VKM_Ac-2541.goa	2512217	UP000295573_2512217.fasta	Kribbella sp. VKM Ac-2541
Bacteria	4209736.A_darangshiensis.goa	705336	UP000295578_705336.fasta	Actinomadura darangshiensis
Viruses	4209748.S_phage_S-B28.goa	2545435	UP000295590_2545435.fasta	Synechococcus phage S-B28
Bacteria	4209754.A_sp_KC06.goa	2530369	UP000295596_2530369.fasta	Actinomadura sp. KC06
Bacteria	4209759.L_luti_JUb18.goa	340320	UP000295601_340320.fasta	Leucobacter luti
Viruses	4209760.K_phage_ST437-OXA245phi41.goa	2510486	UP000295602_2510486.fasta	Klebsiella phage ST437-OXA245phi4.1
Bacteria	4209769.P_purpuratum.goa	1144873	UP000295611_1144873.fasta	Paludibacterium purpuratum
Viruses	4209775.V_phage_vB_VpP_BA6.goa	2530170	UP000295617_2530170.fasta	Vibrio phage vB_VpP_BA6
Bacteria	4209778.P_metabolipauper.goa	425513	UP000295620_425513.fasta	Pedobacter metabolipauper
Bacteria	4209781.A_sp_KC345.goa	2530371	UP000295623_2530371.fasta	Actinomadura sp. KC345
Bacteria	4209790.A_halotolerans.goa	1508390	UP000295632_1508390.fasta	Aureibacillus halotolerans
Bacteria	4209794.P_sp_MS74.goa	2547395	UP000295636_2547395.fasta	Paenibacillus piri
Bacteria	4209815.M_intestinalis.goa	1521930	UP000295657_1521930.fasta	Mesocricetibacter intestinalis
Bacteria	4209816.T_altinsuensis.goa	575256	UP000295658_575256.fasta	Thermolongibacillus altinsuensis
Bacteria	4209826.P_sp_E01020.goa	2529274	UP000295668_2529274.fasta	Pedobacter changchengzhani
Bacteria	4209836.T_gemmatus.goa	747076	UP000295678_747076.fasta	Tepidamorphus gemmatus
Bacteria	4209838.A_wychmicini.goa	1213861	UP000295680_1213861.fasta	Actinocrispum wychmicini
Bacteria	4209839.L_fallax.goa	1251	UP000295681_1251.fasta	Leuconostoc fallax
Viruses	4209845.K_phage_ST11-VIM1phi83.goa	2510478	UP000295687_2510478.fasta	Klebsiella phage ST11-VIM1phi8.3
Bacteria	4209847.B_foraminis.goa	279826	UP000295689_279826.fasta	Mesobacillus foraminis
Bacteria	4209854.P_sedentarius.goa	745311	UP000295696_745311.fasta	Primorskyibacter sedentarius
Bacteria	4209859.P_sp_SS33.goa	2547833	UP000295701_2547833.fasta	Palleronia sediminis
Eukaryota	4209861.C_trifolii.goa	5466	UP000295703_5466.fasta	Colletotrichum trifolii
Bacteria	4209864.C_sp_DMA-K-7a.goa	2070510	UP000295706_2070510.fasta	Arundinibacter roseus
Bacteria	4209865.T_longum.goa	1537524	UP000295707_1537524.fasta	Thiogranum longum
Bacteria	4209869.F_caecimuris.goa	1796636	UP000295711_1796636.fasta	Frisingicoccus caecimuris
Bacteria	4209875.T_trueperi.goa	127458	UP000295717_127458.fasta	Thiobaca trueperi
Bacteria	4209876.K_alysoides.goa	1469948	UP000295718_1469948.fasta	Kineothrix alysoides
Bacteria	4209877.B_tofi.goa	466109	UP000295719_466109.fasta	Biostraticola tofi
Bacteria	4209882.M_litoralis.goa	644220	UP000295724_644220.fasta	Marinicella litoralis
Bacteria	4209915.M_mustelae.goa	171289	UP000295757_171289.fasta	Mycoplasmopsis mustelae
Bacteria	4209921.C_osteomyelitidis.goa	1521931	UP000295763_1521931.fasta	Cricetibacter osteomyelitidis
Bacteria	4209923.P_lactativorans.goa	1133106	UP000295765_1133106.fasta	Plasticicumulans lactativorans
Bacteria	4209941.D_mobilis.goa	578943	UP000295783_578943.fasta	Dongia mobilis
Bacteria	4209946.T_fermentans.goa	1281767	UP000295788_1281767.fasta	Tepidibacillus fermentans
Bacteria	4209951.R_marinisedimentorum.goa	230495	UP000295793_230495.fasta	Reinekea marinisedimentorum
Bacteria	4209957.R_sp_BK251.goa	2512125	UP000295799_2512125.fasta	Rhizobium sp. BK251
Bacteria	4209965.A_ginsenosidimutans.goa	496056	UP000295807_496056.fasta	Anseongella ginsenosidimutans
Bacteria	4209978.K_sp_VKM_Ac-2500.goa	2512214	UP000295820_2512214.fasta	Kribbella sp. VKM Ac-2500
Bacteria	4209990.O_marismortui.goa	46469	UP000295832_46469.fasta	Orenia marismortui
Eukaryota	4210207.A_platyrhynchos.goa	8839	UP000296049_8839.fasta	Anas platyrhynchos
Bacteria	4210302.P_sp_SoEL.goa	2044610	UP000296144_2044610.fasta	Candidatus Pantoea edessiphila
Viruses	4210339.S_satellite_phage_Javan606.goa	2558775	UP000296181_2558775.fasta	Streptococcus satellite phage Javan606
Viruses	4210340.S_phage_Javan474.goa	2548192	UP000296182_2548192.fasta	Streptococcus phage Javan474
Viruses	4210341.S_satellite_phage_Javan723.goa	2558817	UP000296183_2558817.fasta	Streptococcus satellite phage Javan723
Viruses	4210342.S_phage_Javan420.goa	2548157	UP000296184_2548157.fasta	Streptococcus phage Javan420
Viruses	4210344.S_phage_Javan100.goa	2547973	UP000296186_2547973.fasta	Streptococcus phage Javan100
Viruses	4210346.S_satellite_phage_Javan319.goa	2558633	UP000296188_2558633.fasta	Streptococcus satellite phage Javan319
Viruses	4210348.S_phage_Javan1.goa	2547971	UP000296190_2547971.fasta	Streptococcus phage Javan1
Viruses	4210349.S_satellite_phage_Javan256.goa	2558593	UP000296191_2558593.fasta	Streptococcus satellite phage Javan256
Viruses	4210351.S_satellite_phage_Javan332.goa	2558642	UP000296193_2558642.fasta	Streptococcus satellite phage Javan332
Viruses	4210352.S_satellite_phage_Javan735.goa	2558829	UP000296194_2558829.fasta	Streptococcus satellite phage Javan735
Viruses	4210353.S_phage_Javan224.goa	2548054	UP000296195_2548054.fasta	Streptococcus phage Javan224
Viruses	4210355.S_phage_Javan166.goa	2548017	UP000296197_2548017.fasta	Streptococcus phage Javan166
Viruses	4210356.S_satellite_phage_Javan749.goa	2558843	UP000296198_2558843.fasta	Streptococcus satellite phage Javan749
Viruses	4210360.S_satellite_phage_Javan596.goa	2558766	UP000296202_2558766.fasta	Streptococcus satellite phage Javan596
Viruses	4210362.S_phage_Javan181.goa	2548029	UP000296204_2548029.fasta	Streptococcus phage Javan181
Viruses	4210365.S_satellite_phage_Javan482.goa	2558722	UP000296207_2558722.fasta	Streptococcus satellite phage Javan482
Bacteria	4210367.A_sp_PAMC25564.goa	2565366	UP000296209_2565366.fasta	Arthrobacter sp. PAMC25564
Viruses	4210368.S_satellite_phage_Javan438.goa	2558705	UP000296210_2558705.fasta	Streptococcus satellite phage Javan438
Viruses	4210373.S_satellite_phage_Javan722.goa	2558816	UP000296215_2558816.fasta	Streptococcus satellite phage Javan722
Viruses	4210375.S_satellite_phage_Javan63.goa	2558794	UP000296217_2558794.fasta	Streptococcus satellite phage Javan63
Viruses	4210377.S_phage_Javan129.goa	2547994	UP000296219_2547994.fasta	Streptococcus phage Javan129
Viruses	4210378.S_satellite_phage_Javan378.goa	2558668	UP000296220_2558668.fasta	Streptococcus satellite phage Javan378
Viruses	4210379.S_satellite_phage_Javan219.goa	2558576	UP000296221_2558576.fasta	Streptococcus satellite phage Javan219
Viruses	4210382.S_phage_Javan349.goa	2548119	UP000296224_2548119.fasta	Streptococcus phage Javan349
Viruses	4210383.S_satellite_phage_Javan738.goa	2558832	UP000296225_2558832.fasta	Streptococcus satellite phage Javan738
Viruses	4210396.S_satellite_phage_Javan313.goa	2558629	UP000296238_2558629.fasta	Streptococcus satellite phage Javan313
Viruses	4210397.S_satellite_phage_Javan201.goa	2558564	UP000296239_2558564.fasta	Streptococcus satellite phage Javan201
Viruses	4210401.S_phage_Javan197.goa	2548042	UP000296243_2548042.fasta	Streptococcus phage Javan197
Viruses	4210403.S_phage_Javan444.goa	2548170	UP000296245_2548170.fasta	Streptococcus phage Javan444
Viruses	4210404.S_phage_Javan348.goa	2548118	UP000296246_2548118.fasta	Streptococcus phage Javan348
Viruses	4210405.S_phage_Javan536.goa	2548249	UP000296247_2548249.fasta	Streptococcus phage Javan536
Viruses	4210406.S_satellite_phage_Javan293.goa	2558612	UP000296248_2558612.fasta	Streptococcus satellite phage Javan293
Viruses	4210409.S_satellite_phage_Javan739.goa	2558833	UP000296251_2558833.fasta	Streptococcus satellite phage Javan739
Viruses	4210414.S_phage_Javan272.goa	2548087	UP000296256_2548087.fasta	Streptococcus phage Javan272
Viruses	4210415.S_phage_Javan539.goa	2548250	UP000296257_2548250.fasta	Streptococcus phage Javan539
Viruses	4210416.S_satellite_phage_Javan328.goa	2558640	UP000296258_2558640.fasta	Streptococcus satellite phage Javan328
Viruses	4210417.S_satellite_phage_Javan468.goa	2558716	UP000296259_2558716.fasta	Streptococcus satellite phage Javan468
Viruses	4210418.S_phage_Javan206.goa	2548046	UP000296260_2548046.fasta	Streptococcus phage Javan206
Viruses	4210419.S_satellite_phage_Javan344.goa	2558652	UP000296261_2558652.fasta	Streptococcus satellite phage Javan344
Viruses	4210421.S_satellite_phage_Javan591.goa	2558761	UP000296263_2558761.fasta	Streptococcus satellite phage Javan591
Viruses	4210423.S_phage_Javan367.goa	2548128	UP000296265_2548128.fasta	Streptococcus phage Javan367
Viruses	4210427.S_satellite_phage_Javan359.goa	2558659	UP000296269_2558659.fasta	Streptococcus satellite phage Javan359
Viruses	4210428.S_satellite_phage_Javan560.goa	2558749	UP000296270_2558749.fasta	Streptococcus satellite phage Javan560
Viruses	4210435.S_satellite_phage_Javan762.goa	2558858	UP000296277_2558858.fasta	Streptococcus satellite phage Javan762
Viruses	4210437.S_phage_Javan362.goa	2548125	UP000296279_2548125.fasta	Streptococcus phage Javan362
Viruses	4210443.S_phage_Javan470.goa	2548189	UP000296285_2548189.fasta	Streptococcus phage Javan470
Viruses	4210447.S_phage_Javan117.goa	2547986	UP000296289_2547986.fasta	Streptococcus phage Javan117
Viruses	4210449.S_phage_Javan393.goa	2548146	UP000296291_2548146.fasta	Streptococcus phage Javan393
Viruses	4210450.S_satellite_phage_Javan571.goa	2558753	UP000296292_2558753.fasta	Streptococcus satellite phage Javan571
Viruses	4210454.S_satellite_phage_Javan757.goa	2558852	UP000296296_2558852.fasta	Streptococcus satellite phage Javan757
Viruses	4210455.S_satellite_phage_Javan323.goa	2558636	UP000296297_2558636.fasta	Streptococcus satellite phage Javan323
Viruses	4210459.S_phage_Javan414.goa	2548155	UP000296301_2548155.fasta	Streptococcus phage Javan414
Viruses	4210460.S_phage_Javan39.goa	2548144	UP000296302_2548144.fasta	Streptococcus phage Javan39
Viruses	4210461.S_satellite_phage_Javan462.goa	2558713	UP000296303_2558713.fasta	Streptococcus satellite phage Javan462
Viruses	4210464.S_phage_Javan33.goa	2548109	UP000296306_2548109.fasta	Streptococcus phage Javan33
Viruses	4210466.S_satellite_phage_Javan624.goa	2558791	UP000296308_2558791.fasta	Streptococcus satellite phage Javan624
Viruses	4210468.S_satellite_phage_Javan572.goa	2558754	UP000296310_2558754.fasta	Streptococcus satellite phage Javan572
Viruses	4210472.S_phage_Javan244.goa	2548067	UP000296314_2548067.fasta	Streptococcus phage Javan244
Viruses	4210480.S_phage_Javan273.goa	2548088	UP000296322_2548088.fasta	Streptococcus phage Javan273
Viruses	4210482.S_satellite_phage_Javan260.goa	2558596	UP000296324_2558596.fasta	Streptococcus satellite phage Javan260
Viruses	4210485.S_phage_Javan386.goa	2548142	UP000296327_2548142.fasta	Streptococcus phage Javan386
Viruses	4210487.S_satellite_phage_Javan416.goa	2558691	UP000296329_2558691.fasta	Streptococcus satellite phage Javan416
Viruses	4210488.S_satellite_phage_Javan111.goa	2558527	UP000296330_2558527.fasta	Streptococcus satellite phage Javan111
Viruses	4210491.S_phage_Javan346.goa	2548116	UP000296333_2548116.fasta	Streptococcus phage Javan346
Viruses	4210493.S_satellite_phage_Javan50.goa	2558725	UP000296335_2558725.fasta	Streptococcus satellite phage Javan50
Viruses	4210497.S_phage_Javan350.goa	2548121	UP000296339_2548121.fasta	Streptococcus phage Javan350
Viruses	4210499.S_satellite_phage_Javan307.goa	2558626	UP000296341_2558626.fasta	Streptococcus satellite phage Javan307
Viruses	4210504.S_phage_Javan23.goa	2548057	UP000296346_2548057.fasta	Streptococcus phage Javan23
Viruses	4210509.S_satellite_phage_Javan404.goa	2558683	UP000296351_2558683.fasta	Streptococcus satellite phage Javan404
Bacteria	4210510.C_sp_2069-2.goa	2488819	UP000296352_2488819.fasta	Corynebacterium endometrii
