UniProt File Name	Taxon ID	Domain	Scientific Name	Common Name (when available)	Synonym (when available)	Organism Code
UP000202360_1922874	1922874	Viruses	Hubei diptera virus 13	N/A	N/A	None
UP000202361_1965344	1965344	Viruses	LI polyomavirus	N/A	N/A	None
UP000202361_1965344_additional	1965344	Viruses	LI polyomavirus	N/A	N/A	None
UP000202362_1981916	1981916	Viruses	Salmovirus WFRC1	N/A	N/A	None
UP000202363_438782	438782	Viruses	Abaca bunchy top virus	N/A	N/A	None
UP000202364_1922702	1922702	Viruses	Beihai sobemo-like virus 5	N/A	N/A	None
UP000202366_1714368	1714368	Viruses	Red clover powdery mildew-associated totivirus 7	N/A	N/A	None
UP000202368_1922564	1922564	Viruses	Beihai picorna-like virus 21	N/A	N/A	None
UP000202370_1923261	1923261	Viruses	Hubei tombus-like virus 15	N/A	N/A	None
UP000202373_1282443	1282443	Viruses	Cyanoramphus nest associated circular X DNA virus	N/A	N/A	None
UP000202374_1923623	1923623	Viruses	Wenzhou picorna-like virus 37	N/A	N/A	None
UP000202375_1843753	1843753	Viruses	Bovine faeces associated smacovirus 5	N/A	N/A	None
UP000202376_28288	28288	Viruses	Hyphantria cunea nuclear polyhedrosis virus	HcNPV	N/A	NPVHC
UP000202378_1923281	1923281	Viruses	Hubei tombus-like virus 33	N/A	N/A	None
UP000202382_1335476	1335476	Viruses	Eidolon helvum papillomavirus 2	N/A	N/A	None
UP000202383_1732179	1732179	Viruses	Sulfolobales virus YNP1	N/A	N/A	None
UP000202387_60456	60456	Viruses	Iris yellow spot virus	N/A	N/A	None
UP000202388_1923399	1923399	Viruses	Sanxia water strider virus 15	N/A	N/A	None
UP000202389_1519401	1519401	Viruses	Sewage-associated gemycircularvirus 6	N/A	N/A	None
UP000202392_1922742	1922742	Viruses	Beihai weivirus-like virus 13	N/A	N/A	None
UP000202393_1922925	1922925	Viruses	Hubei mosquito virus 1	N/A	N/A	None
UP000202394_1592930	1592930	Viruses	Yam latent virus	N/A	N/A	None
UP000202397_1608126	1608126	Viruses	Wuhan mosquito virus 1	N/A	N/A	None
UP000202399_1462682	1462682	Viruses	Luffa aphid-borne yellows virus	N/A	N/A	None
UP000202401_754041	754041	Viruses	Synechococcus phage S-RIP1	N/A	N/A	None
UP000202405_1685760	1685760	Viruses	Lake Sarah-associated circular virus-32	N/A	N/A	None
UP000202408_1922392	1922392	Viruses	Beihai horseshoe crab virus 1	N/A	N/A	None
UP000202409_1922802	1922802	Viruses	Changjiang tombus-like virus 1	N/A	N/A	None
UP000202416_1922549	1922549	Viruses	Beihai picorna-like virus 120	N/A	N/A	None
UP000202418_1986478	1986478	Viruses	Bemisia-associated genomovirus AdO	N/A	N/A	None
UP000202419_46021	46021	Viruses	Paramecium bursaria Chlorella virus NY2A	PBCV-NY2A	N/A	PBCVN
UP000202420_322019	322019	Viruses	Acanthocystis turfacea chlorella virus 1	N/A	N/A	None
UP000202423_47985	47985	Viruses	Grapevine leafroll-associated virus 1	N/A	N/A	None
UP000202424_1718606	1718606	Viruses	Escherichia phage phiSUSP1	N/A	N/A	None
UP000202425_1923102	1923102	Viruses	Hubei picorna-like virus 22	N/A	N/A	None
UP000202426_167018	167018	Viruses	Elderberry latent virus	N/A	N/A	None
UP000202428_1923697	1923697	Viruses	Wuhan cricket virus 2	N/A	N/A	None
UP000202429_1923382	1923382	Viruses	Sanxia sobemo-like virus 3	N/A	N/A	None
UP000202432_1784956	1784956	Viruses	Mycobacterium phage Bactobuster	N/A	N/A	None
UP000202433_1922562	1922562	Viruses	Beihai picorna-like virus 2	N/A	N/A	None
UP000202435_1922602	1922602	Viruses	Beihai picorna-like virus 57	N/A	N/A	None
UP000202439_1920772	1920772	Viruses	Gentian ovary ringspot virus	N/A	N/A	None
UP000202441_112227	112227	Viruses	Cactus virus X	N/A	N/A	None
UP000202444_573173	573173	Viruses	Vibrio phage helene 12B3	N/A	N/A	None
UP000202445_1639815	1639815	Viruses	Pseudomonas phage vB_PaeM_MAG1	N/A	N/A	None
UP000202446_1293961	1293961	Viruses	Sida yellow vein China alphasatellite	N/A	N/A	None
UP000202447_1568974	1568974	Viruses	Chickpea yellow dwarf virus	N/A	N/A	None
UP000202448_28348	28348	Viruses	Sweet clover necrotic mosaic virus	N/A	N/A	None
UP000202449_1654890	1654890	Viruses	Salmonella phage 37	N/A	N/A	None
UP000202451_1755753	1755753	Viruses	Penicillium aurantiogriseum foetidus-like virus	N/A	N/A	None
UP000202452_380440	380440	Viruses	Keuraliba virus	N/A	N/A	None
UP000202454_1922627	1922627	Viruses	Beihai picorna-like virus 8	N/A	N/A	None
UP000202455_64003	64003	Viruses	Grapevine leafroll-associated virus 2	N/A	N/A	None
UP000202456_2169987	2169987	Viruses	Barley yellow dwarf virus kerII	N/A	N/A	None
UP000202456_2169987_additional	2169987	Viruses	Barley yellow dwarf virus kerII	N/A	N/A	None
UP000202457_1923507	1923507	Viruses	Wenling narna-like virus 7	N/A	N/A	None
UP000202459_1930302	1930302	Viruses	Chicken stool-associated circular virus	N/A	N/A	None
UP000202460_1923148	1923148	Viruses	Hubei picorna-like virus 65	N/A	N/A	None
UP000202461_1923326	1923326	Viruses	Hubei virga-like virus 11	N/A	N/A	None
UP000202465_301865	301865	Viruses	Mint virus X	N/A	N/A	None
UP000202470_1895333	1895333	Viruses	Sulfolobus islandicus rudivirus 3	N/A	N/A	None
UP000202471_1785960	1785960	Viruses	Ralstonia phage RSP15	N/A	N/A	None
UP000202472_1922529	1922529	Viruses	Beihai picorna-like virus 101	N/A	N/A	None
UP000202475_1400526	1400526	Viruses	Donkey orchid symptomless virus	N/A	N/A	None
UP000202476_1923496	1923496	Viruses	Wenling hepe-like virus 4	N/A	N/A	None
UP000202477_340187	340187	Viruses	Acyrthosiphon pisum virus	N/A	N/A	None
UP000202478_1439894	1439894	Viruses	Klebsiella phage K64-1	N/A	N/A	None
UP000202480_1922354	1922354	Viruses	Beihai barnacle virus 10	N/A	N/A	None
UP000202481_2010278	2010278	Viruses	Leshenault partiti-like virus	N/A	N/A	None
UP000202482_1488574	1488574	Viruses	Human genital-associated circular DNA virus-1	N/A	N/A	None
UP000202483_1922821	1922821	Viruses	Changjiang tombus-like virus 7	N/A	N/A	None
UP000202488_1922450	1922450	Viruses	Beihai narna-like virus 22	N/A	N/A	None
UP000202489_447605	447605	Viruses	Lindernia anagallis yellow vein betasatellite	N/A	N/A	None
UP000202490_1923117	1923117	Viruses	Hubei picorna-like virus 37	N/A	N/A	None
UP000202491_1701845	1701845	Viruses	Mycobacterium phage TheloniousMonk	N/A	N/A	None
UP000202492_1357713	1357713	Viruses	Bacillus phage phiCM3	N/A	N/A	None
UP000202493_1923234	1923234	Viruses	Hubei sobemo-like virus 46	N/A	N/A	None
UP000202494_1923451	1923451	Viruses	Shahe picorna-like virus 8	N/A	N/A	None
UP000202495_675077	675077	Viruses	Plum bark necrosis stem pitting-associated virus	N/A	N/A	None
UP000202496_326941	326941	Viruses	Raspberry leaf mottle virus	N/A	N/A	None
UP000202498_1923579	1923579	Viruses	Wenzhou narna-like virus 4	N/A	N/A	None
UP000202499_1923703	1923703	Viruses	Wuhan heteroptera virus 3	N/A	N/A	None
UP000202500_1519391	1519391	Viruses	Sewage-associated circular DNA virus-2	N/A	N/A	None
UP000202502_545259	545259	Viruses	Melandrium yellow fleck virus	N/A	N/A	None
UP000202503_909827	909827	Viruses	Pepper vein yellows virus	N/A	N/A	None
UP000202507_1150869	1150869	Viruses	Escherichia phage P13374	N/A	N/A	None
UP000202508_1685741	1685741	Viruses	Lake Sarah-associated circular virus-15	N/A	N/A	None
UP000202509_1923262	1923262	Viruses	Hubei tombus-like virus 16	N/A	N/A	None
UP000202510_1711685	1711685	Viruses	Atractylodes mild mottle virus	N/A	N/A	None
UP000202511_1605721	1605721	Viruses	Pandoravirus inopinatum	N/A	N/A	None
UP000202512_1398149	1398149	Viruses	Eel picornavirus 1	N/A	N/A	None
UP000202513_1923012	1923012	Viruses	Hubei orthoptera virus 4	N/A	N/A	None
UP000202514_1923665	1923665	Viruses	Wenzhou tombus-like virus 12	N/A	N/A	None
UP000202515_1922858	1922858	Viruses	Hubei chuvirus-like virus 3	N/A	N/A	None
UP000202516_1816484	1816484	Viruses	Cronartium ribicola mitovirus 1	N/A	N/A	None
UP000202517_1922862	1922862	Viruses	Hubei coleoptera virus 3	N/A	N/A	None
UP000202519_1608067	1608067	Viruses	Shayang Fly Virus 3	N/A	N/A	None
UP000202522_1923001	1923001	Viruses	Hubei odonate virus 6	N/A	N/A	None
UP000202523_1922622	1922622	Viruses	Beihai picorna-like virus 75	N/A	N/A	None
UP000202524_1922734	1922734	Viruses	Beihai toti-like virus 4	N/A	N/A	None
UP000202525_223330	223330	Viruses	Sweet potato leaf curl Georgia virus-[16]	N/A	N/A	None
UP000202526_401040	401040	Viruses	Okra yellow crinkle virus	N/A	N/A	None
UP000202527_1923194	1923194	Viruses	Hubei sobemo-like virus 1	N/A	N/A	None
UP000202528_754066	754066	Viruses	Halorubrum phage CGphi46	N/A	N/A	None
UP000202529_207830	207830	Viruses	Mamestra configurata nucleopolyhedrovirus A	N/A	N/A	None
UP000202530_1296573	1296573	Viruses	Gastropod associated circular ssDNA virus	N/A	N/A	None
UP000202531_566270	566270	Viruses	Spodoptera litura nucleopolyhedrovirus II	N/A	N/A	None
UP000202537_1923450	1923450	Viruses	Shahe picorna-like virus 7	N/A	N/A	None
UP000202538_1849545	1849545	Viruses	Fusarium poae negative-stranded virus 2	N/A	N/A	None
UP000202540_2170112	2170112	Viruses	Howler monkey associated porprismacovirus 1	N/A	N/A	None
UP000202541_1923198	1923198	Viruses	Hubei sobemo-like virus 13	N/A	N/A	None
UP000202542_1816487	1816487	Viruses	Cronartium ribicola mitovirus 4	N/A	N/A	None
UP000202543_1922681	1922681	Viruses	Beihai sobemo-like virus 10	N/A	N/A	None
UP000202545_1922660	1922660	Viruses	Beihai sea slater virus 4	N/A	N/A	None
UP000202546_1500865	1500865	Viruses	Drosophila subobscura Nora virus	N/A	N/A	None
UP000202547_1756832	1756832	Viruses	Phasey bean mild yellows virus	N/A	N/A	None
UP000202549_1923239	1923239	Viruses	Hubei sobemo-like virus 6	N/A	N/A	None
UP000202550_1779340	1779340	Viruses	Phomopsis longicolla RNA virus 1	N/A	N/A	None
UP000202551_1922603	1922603	Viruses	Beihai picorna-like virus 58	N/A	N/A	None
UP000202552_268316	268316	Viruses	Maize streak virus - A[Ama]	N/A	N/A	None
UP000202552_268316_additional	268316	Viruses	Maize streak virus - A[Ama]	N/A	N/A	None
UP000202553_1922709	1922709	Viruses	Beihai sphaeromadae virus 3	N/A	N/A	None
UP000202554_375546	375546	Viruses	Hydrangea chlorotic mottle virus	N/A	N/A	None
UP000202555_12473	12473	Viruses	Velvet tobacco mottle virus	N/A	N/A	None
UP000202556_1843772	1843772	Viruses	Porcine faeces associated circular DNA molecule-1	N/A	N/A	None
UP000202557_1923304	1923304	Viruses	Hubei toti-like virus 16	N/A	N/A	None
UP000202558_1094892	1094892	Viruses	Megavirus chiliensis	N/A	N/A	None
UP000202559_1923531	1923531	Viruses	Wenling picorna-like virus 3	N/A	N/A	None
UP000202560_1852564	1852564	Viruses	Bacillus phage Belinda	N/A	N/A	None
UP000202561_1849539	1849539	Viruses	Fusarium poae alternavirus 1	N/A	N/A	None
UP000202562_1608089	1608089	Viruses	Tacheng Tick Virus 7	N/A	N/A	None
UP000202563_248062	248062	Viruses	Erve virus	N/A	N/A	None
UP000202564_2773460	2773460	Viruses	Wuchang romanomermis nematode virus 2	N/A	N/A	None
UP000202565_1592102	1592102	Viruses	Sewage-associated circular DNA virus-35	N/A	N/A	None
UP000202567_1923081	1923081	Viruses	Hubei permutotetra-like virus 7	N/A	N/A	None
UP000202568_1195086	1195086	Viruses	Staphylococcus phage SA13	N/A	N/A	None
UP000202570_1746063	1746063	Viruses	Shuangao insect virus 7	N/A	N/A	None
UP000202571_1923744	1923744	Viruses	Wuhan pillworm virus 1	N/A	N/A	None
UP000202572_1922997	1922997	Viruses	Hubei odonate virus 2	N/A	N/A	None
UP000202573_1586714	1586714	Viruses	Yellowstone lake phycodnavirus 2	N/A	N/A	None
UP000202574_442302	442302	Viruses	Porcine picobirnavirus	N/A	N/A	None
UP000202576_1521389	1521389	Viruses	McMurdo Ice Shelf pond-associated circular DNA virus-5	N/A	N/A	None
UP000202577_1922992	1922992	Viruses	Hubei odonate virus 11	N/A	N/A	None
UP000202578_1843737	1843737	Viruses	Faeces associated gemycircularvirus 17	N/A	N/A	None
UP000202579_1685731	1685731	Viruses	Lake Sarah-associated circular molecule 6	N/A	N/A	None
UP000202582_1922815	1922815	Viruses	Changjiang tombus-like virus 21	N/A	N/A	None
UP000202583_1689679	1689679	Viruses	Ralstonia phage RSF1	N/A	N/A	None
UP000202584_1922835	1922835	Viruses	Hubei arthropod virus 1	N/A	N/A	None
UP000202585_1923378	1923378	Viruses	Sanxia picorna-like virus 9	N/A	N/A	None
UP000202586_1923350	1923350	Viruses	Jingmen picorna-like virus	N/A	N/A	None
UP000202587_51313	51313	Viruses	Helicoverpa armigera nucleopolyhedrovirus	N/A	N/A	None
UP000202587_51313_additional	51313	Viruses	Helicoverpa armigera nucleopolyhedrovirus	N/A	N/A	None
UP000202590_1923291	1923291	Viruses	Hubei tombus-like virus 43	N/A	N/A	None
UP000202591_1629666	1629666	Viruses	Botrytis cinerea mitovirus 3	N/A	N/A	None
UP000202592_1685738	1685738	Viruses	Lake Sarah-associated circular virus-12	N/A	N/A	None
UP000202593_1685769	1685769	Viruses	Lake Sarah-associated circular virus-40	N/A	N/A	None
UP000202594_1634914	1634914	Viruses	Taro bacilliform CH virus	N/A	N/A	None
UP000202595_333968	333968	Viruses	Dolichos yellow mosaic virus	N/A	N/A	None
UP000202597_134386	134386	Viruses	Cotton leaf curl betasatellite	N/A	N/A	None
UP000202599_1685768	1685768	Viruses	Lake Sarah-associated circular virus-4	N/A	N/A	None
UP000202600_1923649	1923649	Viruses	Wenzhou shrimp virus 10	N/A	N/A	None
UP000202601_1923534	1923534	Viruses	Wenling picorna-like virus 6	N/A	N/A	None
UP000202602_1608045	1608045	Viruses	Changping Tick Virus 3	N/A	N/A	None
UP000202604_1821565	1821565	Viruses	Gordonia phage Yeezy	N/A	N/A	None
UP000202606_39681	39681	Viruses	Asparagus virus 2	N/A	N/A	None
UP000202608_1521391	1521391	Viruses	McMurdo Ice Shelf pond-associated circular DNA virus-7	N/A	N/A	None
UP000202609_1923238	1923238	Viruses	Hubei sobemo-like virus 5	N/A	N/A	None
UP000202610_1849544	1849544	Viruses	Fusarium poae negative-stranded virus 1	N/A	N/A	None
UP000202611_1747326	1747326	Viruses	Enterococcus phage vB_EfaS_IME197	N/A	N/A	None
UP000202612_1608107	1608107	Viruses	Wuhan Insect virus 2	N/A	N/A	None
UP000202613_1932931	1932931	Viruses	Maverick-related virus strain Spezl	N/A	N/A	None
UP000202615_131226	131226	Viruses	Cherry mottle leaf virus	N/A	N/A	None
UP000202616_1922437	1922437	Viruses	Beihai narna-like virus 10	N/A	N/A	None
UP000202617_2013968	2013968	Viruses	Euonymus yellow vein virus	N/A	N/A	None
UP000202618_1815509	1815509	Viruses	Bacillus phage AR9	N/A	N/A	None
UP000202619_1887652	1887652	Viruses	Gordonia phage Remus	N/A	N/A	None
UP000202621_1922439	1922439	Viruses	Beihai narna-like virus 12	N/A	N/A	None
UP000202622_2010281	2010281	Viruses	Wilkie narna-like virus 2	N/A	N/A	None
UP000202623_2010274	2010274	Viruses	Culex negev-like virus 2	N/A	N/A	None
UP000202624_337826	337826	Viruses	Alternanthera yellow vein virus	N/A	N/A	None
UP000202627_1923265	1923265	Viruses	Hubei tombus-like virus 19	N/A	N/A	None
UP000202628_223319	223319	Viruses	Sida mottle virus-[Brazil]	N/A	N/A	None
UP000202629_1821541	1821541	Viruses	Mycobacterium phage Phrann	N/A	N/A	None
UP000202631_1923764	1923764	Viruses	Xingshan nematode virus 5	N/A	N/A	None
UP000202632_1923170	1923170	Viruses	Hubei polero-like virus 2	N/A	N/A	None
UP000202633_1922661	1922661	Viruses	Beihai sesarmid crab virus 1	N/A	N/A	None
UP000202634_1923501	1923501	Viruses	Wenling narna-like virus 1	N/A	N/A	None
UP000202635_10464	10464	Viruses	Agrotis segetum granulosis virus	AsGV	Agrotis segetum granulovirus	GVAS
UP000202635_10464_additional	10464	Viruses	Agrotis segetum granulosis virus	AsGV	Agrotis segetum granulovirus	GVAS
UP000202636_1003891	1003891	Viruses	Hardenbergia virus A	N/A	N/A	None
UP000202638_1940252	1940252	Viruses	Cacao mild mosaic virus	N/A	N/A	None
UP000202640_1441773	1441773	Viruses	Faba bean necrotic stunt alphasatellite	N/A	N/A	None
UP000202641_192021	192021	Viruses	Chicory yellow mottle virus large satellite RNA	N/A	N/A	None
UP000202644_1592828	1592828	Viruses	Rhizoctonia fumigata mycovirus	N/A	N/A	None
UP000202646_1354496	1354496	Viruses	Ralstonia phage RSS20	N/A	N/A	None
UP000202647_1922634	1922634	Viruses	Beihai picorna-like virus 87	N/A	N/A	None
UP000202648_1923366	1923366	Viruses	Sanxia picorna-like virus 1	N/A	N/A	None
UP000202649_2789014	2789014	Viruses	Spiroplasma phage SkV1CR23x	N/A	N/A	None
UP000202651_1094249	1094249	Viruses	Blueberry necrotic ring blotch virus	N/A	N/A	None
UP000202653_445435	445435	Viruses	Asparagus virus 3	N/A	N/A	None
UP000202654_1922563	1922563	Viruses	Beihai picorna-like virus 20	N/A	N/A	None
UP000202658_1685765	1685765	Viruses	Lake Sarah-associated circular virus-37	N/A	N/A	None
UP000202659_1922764	1922764	Viruses	Changjiang astro-like virus	N/A	N/A	None
UP000202660_880159	880159	Viruses	Bathycoccus sp. RCC1105 virus BpV1	N/A	N/A	None
UP000202662_1923478	1923478	Viruses	Wenling crustacean virus 1	N/A	N/A	None
UP000202663_981323	981323	Viruses	Gordonia phage GTE2	N/A	N/A	None
UP000202664_138982	138982	Viruses	Potato latent virus	N/A	N/A	None
UP000202666_1922898	1922898	Viruses	Hubei insect virus 2	N/A	N/A	None
UP000202671_1608072	1608072	Viruses	Shuangao Bedbug Virus 2	N/A	N/A	None
UP000202673_1922619	1922619	Viruses	Beihai picorna-like virus 72	N/A	N/A	None
UP000202674_1922707	1922707	Viruses	Beihai sphaeromadae virus 1	N/A	N/A	None
UP000202675_67754	67754	Viruses	Tomato chlorosis virus	N/A	N/A	None
UP000202675_67754_additional	67754	Viruses	Tomato chlorosis virus	N/A	N/A	None
UP000202678_1922451	1922451	Viruses	Beihai narna-like virus 23	N/A	N/A	None
UP000202679_880161	880161	Viruses	Micromonas sp. RCC1109 virus MpV1	N/A	N/A	None
UP000202680_1922620	1922620	Viruses	Beihai picorna-like virus 73	N/A	N/A	None
UP000202682_1873777	1873777	Viruses	Streptomyces phage Nanodon	N/A	N/A	None
UP000202683_1922618	1922618	Viruses	Beihai picorna-like virus 71	N/A	N/A	None
UP000202684_1923242	1923242	Viruses	Hubei sobemo-like virus 9	N/A	N/A	None
UP000202685_1923406	1923406	Viruses	Sanxia water strider virus 7	N/A	N/A	None
UP000202687_1529605	1529605	Viruses	Cladosporium cladosporioides virus 1	N/A	N/A	None
UP000202688_1923745	1923745	Viruses	Wuhan pillworm virus 2	N/A	N/A	None
UP000202689_1922386	1922386	Viruses	Beihai hepe-like virus 9	N/A	N/A	None
UP000202692_1923254	1923254	Viruses	Hubei tick virus 3	N/A	N/A	None
UP000202693_1883379	1883379	Viruses	Erwinia phage vB_EamM_Caitlin	N/A	N/A	None
UP000202694_1922955	1922955	Viruses	Hubei narna-like virus 24	N/A	N/A	None
UP000202696_2033633	2033633	Viruses	Pineapple bacilliform CO virus	N/A	N/A	None
UP000202698_88389	88389	Viruses	Ophiostoma mitovirus 6	N/A	N/A	None
UP000202699_1792269	1792269	Viruses	Staphylococcus phage CNPx	N/A	N/A	None
UP000202700_1746062	1746062	Viruses	Shayang spider virus 4	N/A	N/A	None
UP000202701_223250	223250	Viruses	Tobacco curly shoot virus - [Y41]	N/A	N/A	None
UP000202703_1923168	1923168	Viruses	Hubei picorna-like virus 9	N/A	N/A	None
UP000202704_131082	131082	Viruses	Beet chlorosis virus	N/A	N/A	None
UP000202705_1923739	1923739	Viruses	Wuhan insect virus 8	N/A	N/A	None
UP000202707_1923332	1923332	Viruses	Hubei virga-like virus 17	N/A	N/A	None
UP000202708_1922699	1922699	Viruses	Beihai sobemo-like virus 27	N/A	N/A	None
UP000202709_1678078	1678078	Viruses	Mollivirus sibericum	N/A	N/A	None
UP000202711_1923651	1923651	Viruses	Wenzhou shrimp virus 4	N/A	N/A	None
UP000202712_994995	994995	Viruses	Rotavirus G chicken/03V0567/DEU/2003	N/A	N/A	None
UP000202715_154339	154339	Viruses	Little cherry virus 2	N/A	N/A	None
UP000202716_223305	223305	Viruses	Pepper leaf curl Bangladesh virus	N/A	N/A	None
UP000202717_693893	693893	Viruses	Sweet potato leaf curl Bengal virus - [India:West Bengal:2008]	N/A	N/A	None
UP000202718_279538	279538	Viruses	Gremmeniella abietina mitochondrial RNA virus S2	N/A	N/A	None
UP000202719_1750712	1750712	Viruses	Cnaphalocrocis medinalis granulovirus	N/A	N/A	None
UP000202722_1922818	1922818	Viruses	Changjiang tombus-like virus 4	N/A	N/A	None
UP000202726_1922606	1922606	Viruses	Beihai picorna-like virus 60	N/A	N/A	None
UP000202727_642252	642252	Viruses	Circovirus-like genome RW-B	N/A	N/A	None
UP000202729_315392	315392	Viruses	Tomato leaf curl virus-Pune-associated DNA beta	N/A	N/A	None
UP000202731_1923505	1923505	Viruses	Wenling narna-like virus 5	N/A	N/A	None
UP000202733_1923419	1923419	Viruses	Shahe heteroptera virus 3	N/A	N/A	None
UP000202735_75914	75914	Viruses	Sclerophthora macrospora virus B	N/A	N/A	None
UP000202739_1955196	1955196	Viruses	Big Cypress virus	N/A	N/A	None
